# N2O, CH4, CO2 Fluxes via Static Chambers,,,,,,,
#,,,,,,,,,
# Original Data Source: https://lter.kbs.msu.edu/datatables/28,,,,,,,,,
# The newest version of the data https://lter.kbs.msu.edu/datatables/28.csv,,,,,,,,,
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/16.eml,,,,,,,,,
#,,,,,,,,,
# These Data are copyrighted and use in a publication requires written permission,,,,,,,,,
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/,,,,,,,,,
# Use of the data constitutes acceptance of the terms.,,,,,,,,,
#,,,,,,,,,
#     VARIATE TABLE,,,,,,,,,
3/25/2004,T7,R3,-2.07,11.84,2.84,2004,12.3,0.2,
3/25/2004,T7,R4,-0.4,18.52,2.55,2004,12.3,0.19,
11/14/2003,T1,R1,-2.51,5.22,0.8,2003,-1,0.16,GLYMX
11/14/2003,T1,R2,-14.95,4.92,0.4,2003,-1,0.2,GLYMX
11/14/2003,T1,R3,-3.01,0.1,0.4,2003,-1,0.14,GLYMX
11/14/2003,T1,R4,-2.91,1.1,0.4,2003,-1,0.18,GLYMX
11/14/2003,T2,R1,-0.4,1.81,0.8,2003,-1,0.15,GLYMX
11/14/2003,T2,R2,-1.61,2.41,0.4,2003,-1,0.17,GLYMX
11/14/2003,T2,R3,-1.4,2.81,0.4,2003,-1,0.17,GLYMX
11/14/2003,T2,R4,-3.21,2.01,0.4,2003,-1,0.2,GLYMX
11/14/2003,T3,R1,-10.63,0.8,0.8,2003,-1,0.2,GLYMX
11/14/2003,T3,R2,-6.62,2.41,0.4,2003,-1,0.17,GLYMX
11/14/2003,T3,R3,-1.3,2.91,0,2003,-1,0.17,GLYMX
11/14/2003,T3,R4,-1.1,0.6,0.4,2003,-1,0.18,GLYMX
11/14/2003,T4,R1,-0.9,1.3,0.4,2003,-1,0.18,GLYMX
11/14/2003,T4,R2,-6.42,1.61,0.4,2003,-1,0.21,GLYMX
11/14/2003,T4,R3,-0.7,2.71,0.4,2003,-1,0.22,GLYMX
11/14/2003,T4,R4,-0.4,1.71,0,2003,-1,0.2,GLYMX
11/14/2003,T5,R1,-4.71,7.02,0.4,2003,-1,0.23,
11/14/2003,T5,R2,-2.71,3.81,0.4,2003,-1,0.19,
11/14/2003,T5,R3,-0.5,7.72,0,2003,-1,0.18,
11/14/2003,T5,R4,-0.7,4.31,0.4,2003,-1,0.16,
11/14/2003,T6,R1,-3.41,7.72,0,2003,-1,0.2,
11/14/2003,T6,R2,-4.51,1.71,0.4,2003,-1,0.19,
11/14/2003,T6,R3,-2.11,10.03,0,2003,-1,0.25,
11/14/2003,T6,R4,-0.4,0.4,0.4,2003,-1,0.18,
11/14/2003,T7,R1,-3.81,9.63,0.4,2003,-1,0.19,
11/14/2003,T7,R2,-0.5,9.63,0.4,2003,-1,0.23,
11/14/2003,T7,R3,-0.9,5.42,0.4,2003,-1,0.19,
11/14/2003,T7,R4,-3.61,7.52,0,2003,-1,0.17,
10/14/2003,T1,R1,-0.87,7.14,1.25,2003,9.6,0.17,GLYMX
10/14/2003,T1,R2,-6.76,13.42,3.67,2003,9.6,0.2,GLYMX
10/14/2003,T1,R3,-0.87,14.29,1.25,2003,9.6,0.18,GLYMX
10/14/2003,T1,R4,-7.05,5.02,1.64,2003,9.6,0.25,GLYMX
10/14/2003,T2,R1,-1.06,15.06,5.7,2003,9.6,0.16,GLYMX
10/14/2003,T2,R2,-0.39,12.16,1.25,2003,9.6,0.15,GLYMX
10/14/2003,T2,R3,-6.08,13.13,3.19,2003,9.6,0.19,GLYMX
10/14/2003,T2,R4,-2.61,18.15,3.19,2003,9.6,0.21,GLYMX
10/14/2003,T3,R1,-4.54,8.78,1.64,2003,9.6,0.19,GLYMX
10/14/2003,T3,R2,-3.48,10.52,2.8,2003,9.6,0.19,GLYMX
10/14/2003,T3,R3,-0.87,9.65,1.64,2003,9.6,0.18,GLYMX
10/14/2003,T3,R4,-0.48,7.72,1.25,2003,9.6,0.18,GLYMX
10/14/2003,T4,R1,-2.9,15.83,3.19,2003,9.6,0.18,GLYMX
10/14/2003,T4,R2,-1.54,18.05,2.41,2003,9.6,0.21,GLYMX
10/14/2003,T4,R3,-4.83,17.09,2.41,2003,9.6,0.2,GLYMX
10/14/2003,T4,R4,-9.36,6.85,0.77,2003,9.6,0.2,GLYMX
10/14/2003,T5,R1,-4.63,30.12,0.39,2003,9.6,0.21,
10/14/2003,T5,R2,-12.07,25.87,0.39,2003,9.6,0.19,
10/14/2003,T5,R3,-8.98,28.57,0.39,2003,9.6,0.17,
10/14/2003,T5,R4,-0.39,16.8,0.39,2003,9.6,0.19,
10/14/2003,T6,R1,-2.9,17.09,0.39,2003,9.6,0.18,
10/14/2003,T6,R2,-10.23,37.46,2.03,2003,9.6,0.16,
10/14/2003,T6,R3,-6.37,0.19,0.39,2003,9.6,0.18,
10/14/2003,T6,R4,-3.96,13.42,0.39,2003,9.6,0.17,
10/14/2003,T7,R1,-4.34,21.33,2.41,2003,9.6,0.19,
10/14/2003,T7,R2,-1.93,23.55,0.77,2003,9.6,0.24,
10/14/2003,T7,R3,-3.76,24.62,0.39,2003,9.6,0.18,
10/14/2003,T7,R4,-2.9,21.43,1.25,2003,9.6,0.21,
9/30/2003,T1,R1,-1.94,12.24,1.26,2003,7.8,0.16,GLYMX
9/30/2003,T1,R2,-1.07,9.42,1.26,2003,7.8,0.2,GLYMX
9/30/2003,T1,R3,-0.39,3.98,0.39,2003,7.8,0.13,GLYMX
9/30/2003,T1,R4,-2.04,7.97,0.39,2003,7.8,0.15,GLYMX
9/30/2003,T2,R1,-7.29,11.46,0.78,2003,7.8,0.14,GLYMX
9/30/2003,T2,R2,-0.49,0.49,1.26,2003,7.8,0.13,GLYMX
9/30/2003,T2,R3,-2.82,16.42,0.78,2003,7.8,0.16,GLYMX
9/30/2003,T2,R4,-0.39,10.59,1.26,2003,7.8,0.18,GLYMX
9/30/2003,T3,R1,-0.39,7.48,0.39,2003,7.8,0.19,GLYMX
9/30/2003,T3,R2,-2.04,19.33,1.26,2003,7.8,0.15,GLYMX
9/30/2003,T3,R3,-0.68,13.7,2.43,2003,7.8,0.15,GLYMX
9/30/2003,T3,R4,-0.19,5.05,0.39,2003,7.8,0.15,GLYMX
9/30/2003,T4,R1,-4.57,0,0.39,2003,7.8,0.16,GLYMX
9/30/2003,T4,R2,-6.12,20.01,1.26,2003,7.8,0.2,GLYMX
9/30/2003,T4,R3,-3.98,19.43,1.65,2003,7.8,0.19,GLYMX
9/30/2003,T4,R4,0,12.82,1.26,2003,7.8,0.18,GLYMX
9/30/2003,T5,R1,-0.49,23.71,0,2003,7.8,0.21,
9/30/2003,T5,R2,-5.54,0.49,0,2003,7.8,0.18,
9/30/2003,T5,R3,-3.11,15.74,0.78,2003,7.8,0.16,
9/30/2003,T5,R4,-0.87,5.73,0,2003,7.8,0.16,
9/30/2003,T6,R1,-0.39,34.88,2.04,2003,7.8,0.17,
9/30/2003,T6,R2,-5.54,37.89,1.65,2003,7.8,0.16,
9/30/2003,T6,R3,-1.36,23.8,1.26,2003,7.8,0.18,
9/30/2003,T6,R4,-1.55,13.8,0.39,2003,7.8,0.15,
9/30/2003,T7,R1,-0.87,26.52,0.39,2003,7.8,0.17,
9/30/2003,T7,R2,-1.36,24,0.78,2003,7.8,0.2,
9/30/2003,T7,R3,-2.04,30.7,0.39,2003,7.8,0.18,
9/30/2003,T7,R4,-1.26,29.83,5.25,2003,7.8,0.18,
9/19/2003,T1,R4,-1.91,16.1,0.38,2003,13.4,,GLYMX
9/18/2003,T1,R1,-5.81,8.77,0.76,2003,13.3,0.08,GLYMX
9/18/2003,T1,R2,-8.39,12.49,1.24,2003,13.3,0.08,GLYMX
9/18/2003,T1,R3,-1.72,14.68,2.38,2003,13.3,0.08,GLYMX
9/18/2003,T1,R4,-4.96,6.19,0.76,2003,13.3,0.08,GLYMX
9/18/2003,T2,R1,-12.96,12.68,2.76,2003,13.3,0.07,GLYMX
9/18/2003,T2,R2,-1.91,20.49,6,2003,13.3,0.11,GLYMX
9/18/2003,T2,R3,-2.76,12.58,1.24,2003,13.3,0.07,GLYMX
9/18/2003,T2,R4,-6.29,15.34,2,2003,13.3,0.08,GLYMX
9/18/2003,T3,R1,-15.54,10.48,1.24,2003,13.3,0.1,GLYMX
9/18/2003,T3,R2,-5.43,13.44,1.62,2003,13.3,0.06,GLYMX
9/18/2003,T3,R3,-1.33,10.29,1.24,2003,13.3,0.06,GLYMX
9/18/2003,T3,R4,-4.1,13.53,1.24,2003,13.3,0.06,GLYMX
9/18/2003,T4,R1,-14.68,14.11,1.24,2003,13.3,0.06,GLYMX
9/18/2003,T4,R2,-13.63,12.29,1.62,2003,13.3,0.08,GLYMX
9/18/2003,T4,R3,-5.62,12.96,1.24,2003,13.3,0.05,GLYMX
9/18/2003,T4,R4,-2.38,9.91,1.24,2003,13.3,0.06,GLYMX
9/18/2003,T5,R1,-10.39,23.25,0.76,2003,13.3,0.1,
9/18/2003,T5,R2,-6.86,24.3,0.76,2003,13.3,0.09,
9/18/2003,T5,R3,-2.76,21.73,1.24,2003,13.3,0.08,
9/18/2003,T5,R4,-3.91,20.59,2,2003,13.3,0.08,
9/18/2003,T6,R1,-5.81,31.74,1.62,2003,13.3,0.07,
9/18/2003,T6,R2,-5.62,20.68,1.24,2003,13.3,0.05,
9/18/2003,T6,R3,-5.43,26.11,0.76,2003,13.3,0.08,
9/18/2003,T6,R4,-4.48,16.39,0.38,2003,13.3,0.06,
9/18/2003,T7,R1,-4.29,14.39,0.38,2003,13.3,0.05,
9/18/2003,T7,R2,-8.39,18.2,0.76,2003,13.3,0.08,
9/18/2003,T7,R3,-3.43,18.58,0.76,2003,13.3,0.05,
9/18/2003,T7,R4,-4.1,21.16,0.76,2003,13.3,0.1,
8/27/2003,T1,R1,-1.31,25.61,3.1,2003,17.9,0.1,GLYMX
8/27/2003,T1,R2,-1.31,27.3,1.59,2003,17.9,0.14,GLYMX
8/27/2003,T1,R3,-1.88,28.14,1.59,2003,17.9,0.13,GLYMX
8/27/2003,T2,R1,-4.03,26.73,1.59,2003,17.9,0.1,GLYMX
8/27/2003,T2,R2,-1.03,28.8,9,2003,17.9,0.12,GLYMX
8/27/2003,T2,R3,-1.22,34.33,2.34,2003,17.9,0.14,GLYMX
8/27/2003,T2,R4,-2.34,25.89,1.97,2003,17.9,0.12,GLYMX
8/27/2003,T3,R1,-6.19,19.7,0,2003,17.9,0.19,GLYMX
8/27/2003,T3,R2,-4.88,36.96,1.59,2003,17.9,0.13,GLYMX
8/27/2003,T3,R3,-1.69,31.7,1.22,2003,17.9,0.14,GLYMX
8/27/2003,T3,R4,-1.97,26.92,0.75,2003,17.9,0.12,GLYMX
8/27/2003,T4,R1,-4.03,32.36,0.38,2003,17.9,0.09,GLYMX
8/27/2003,T4,R2,-4.88,19.79,1.22,2003,17.9,0.12,GLYMX
8/27/2003,T4,R3,-1.88,53,2.34,2003,17.9,0.14,GLYMX
8/27/2003,T4,R4,-1.22,38.55,1.59,2003,17.9,0.13,GLYMX
8/27/2003,T5,R1,-2.81,44.08,1.59,2003,17.9,0.15,
8/27/2003,T5,R2,-1.97,49.62,0.38,2003,17.9,0.13,
8/27/2003,T5,R3,-0.66,32.27,0.75,2003,17.9,0.14,
8/27/2003,T5,R4,-0.19,38.55,0,2003,17.9,0.16,
8/27/2003,T6,R1,-1.22,66.97,1.22,2003,17.9,0.13,
8/27/2003,T6,R2,-0.38,3.47,0,2003,17.9,0.1,
8/27/2003,T6,R3,-1.88,44.65,0.75,2003,17.9,0.17,
8/27/2003,T6,R4,-0.66,56.18,0.38,2003,17.9,0.12,
8/27/2003,T7,R1,-3.19,49.43,0.75,2003,17.9,0.13,
8/27/2003,T7,R2,-3.38,40.15,1.59,2003,17.9,0.17,
8/27/2003,T7,R3,-2.72,60.59,0.75,2003,17.9,0.09,
8/27/2003,T7,R4,-1.88,56.65,2.34,2003,17.9,0.13,
7/30/2003,T1,R1,-5.34,9.64,0,2003,13,0.05,GLYMX
7/30/2003,T1,R2,-4.29,13.45,0.38,2003,13,0.08,GLYMX
7/30/2003,T1,R3,-3.91,8.01,0.38,2003,13,0.03,GLYMX
7/30/2003,T1,R4,-8.87,9.06,0.38,2003,13,0.05,GLYMX
7/30/2003,T2,R1,-1.34,10.11,0.76,2003,13,0.04,GLYMX
7/30/2003,T2,R2,-0.48,9.83,0,2003,13,,GLYMX
7/30/2003,T2,R3,-3.43,14.69,0.76,2003,13,0.05,GLYMX
7/30/2003,T2,R4,-2.39,11.16,0.38,2003,13,0.05,GLYMX
7/30/2003,T3,R1,-4.1,14.5,0.76,2003,13,0.08,GLYMX
7/30/2003,T3,R2,-3.05,12.78,0.38,2003,13,0.05,GLYMX
7/30/2003,T3,R3,-7.54,12.5,0.38,2003,13,0.05,GLYMX
7/30/2003,T3,R4,-1.91,2.29,0,2003,13,0.07,GLYMX
7/30/2003,T4,R1,-3.72,13.26,0.38,2003,13,0.06,GLYMX
7/30/2003,T4,R2,-7.82,12.02,0.76,2003,13,0.1,GLYMX
7/30/2003,T4,R3,-5.15,16.41,0.76,2003,13,0.08,GLYMX
7/30/2003,T4,R4,-5.15,15.65,0.76,2003,13,0.05,GLYMX
7/30/2003,T5,R1,-3.63,18.13,0,2003,13,0.1,
7/30/2003,T5,R2,-0.86,17.55,0,2003,13,0.09,
7/30/2003,T5,R3,-2.58,14.79,0.38,2003,13,0.06,
7/30/2003,T5,R4,-4.29,10.21,0,2003,13,0.07,
7/30/2003,T6,R1,-1.91,24.33,0.38,2003,13,0.08,
7/30/2003,T6,R2,-6.01,19.65,0.38,2003,13,0.09,
7/30/2003,T6,R3,-1.24,20.42,0.76,2003,13,0.06,
7/30/2003,T6,R4,-6.3,17.36,0,2003,13,0.05,
7/30/2003,T7,R1,-3.05,13.83,0,2003,13,0.05,
7/30/2003,T7,R2,-4.58,16.22,0,2003,13,0.06,
7/30/2003,T7,R3,-5.15,13.55,0,2003,13,0.04,
7/30/2003,T7,R4,-5.15,14.5,0,2003,13,0.03,
7/25/2003,T1,R1,-0.48,17.08,1.25,2003,9.8,,GLYMX
7/25/2003,T1,R2,-3.09,18.81,1.25,2003,9.8,,GLYMX
7/25/2003,T1,R3,-5.5,23.83,1.64,2003,9.8,,GLYMX
7/25/2003,T1,R4,-3.67,18.91,2.03,2003,9.8,,GLYMX
7/25/2003,T2,R1,-8.1,13.99,1.64,2003,9.8,,GLYMX
7/25/2003,T2,R2,-1.93,19.78,1.25,2003,9.8,,GLYMX
7/25/2003,T2,R3,-1.54,16.6,1.25,2003,9.8,,GLYMX
7/25/2003,T2,R4,-2.41,17.27,1.64,2003,9.8,,GLYMX
7/25/2003,T3,R1,-4.34,15.15,3.67,2003,9.8,,GLYMX
7/25/2003,T3,R2,-3.28,18.72,2.03,2003,9.8,,GLYMX
7/25/2003,T3,R3,-2.61,14.47,1.64,2003,9.8,,GLYMX
7/25/2003,T3,R4,-2.41,10.9,1.25,2003,9.8,,GLYMX
7/25/2003,T4,R1,-4.34,20.46,2.8,2003,9.8,,GLYMX
7/25/2003,T4,R2,-9.36,25.47,2.8,2003,9.8,,GLYMX
7/25/2003,T4,R3,-5.89,29.81,2.41,2003,9.8,,GLYMX
7/25/2003,T4,R4,-3.28,21.23,4.44,2003,9.8,,GLYMX
7/25/2003,T5,R1,-3.76,39.17,0.39,2003,9.8,,
7/25/2003,T5,R2,-3.96,16.6,0.39,2003,9.8,,
7/25/2003,T5,R3,-5.69,24.03,0.39,2003,9.8,,
7/25/2003,T5,R4,-4.15,25.67,0.39,2003,9.8,,
7/25/2003,T6,R1,-0.87,50.56,1.25,2003,9.8,,
7/25/2003,T6,R2,-3.28,38.88,1.25,2003,9.8,,
7/25/2003,T6,R3,-3.28,49.01,1.64,2003,9.8,,
7/25/2003,T6,R4,-5.69,37.05,0.39,2003,9.8,,
7/25/2003,T7,R1,-0.87,32.52,0,2003,9.8,,
7/25/2003,T7,R2,-4.34,29.04,0.77,2003,9.8,,
7/25/2003,T7,R3,-4.53,33.38,0,2003,9.8,,
7/25/2003,T7,R4,-3.96,29.91,0.39,2003,9.8,,
7/16/2003,T1,R1,-0.66,5.5,0.38,2003,14.6,0.1,GLYMX
7/16/2003,T1,R2,-0.19,6.55,0,2003,14.6,0.15,GLYMX
7/16/2003,T1,R3,-1.52,6.64,0,2003,14.6,0.09,GLYMX
7/16/2003,T1,R4,-0.85,3.32,0.76,2003,14.6,0.1,GLYMX
7/16/2003,T2,R1,-1.23,15.18,0.76,2003,14.6,0.09,GLYMX
7/16/2003,T2,R2,-0.19,3.79,1.99,2003,14.6,0.1,GLYMX
7/16/2003,T2,R3,-0.38,4.93,1.61,2003,14.6,0.12,GLYMX
7/16/2003,T2,R4,-0.66,4.46,0.38,2003,14.6,0.12,GLYMX
7/16/2003,T3,R1,-3.23,3.23,0.76,2003,14.6,0.17,GLYMX
7/16/2003,T3,R2,-0.66,7.12,2.75,2003,14.6,0.11,GLYMX
7/16/2003,T3,R3,-0.66,10.82,0,2003,14.6,0.09,GLYMX
7/16/2003,T3,R4,-0.85,3.7,0.38,2003,14.6,0.11,GLYMX
7/16/2003,T4,R1,-0.66,1.14,0.76,2003,14.6,0.08,GLYMX
7/16/2003,T4,R2,-0.47,2.85,0.76,2003,14.6,0.16,GLYMX
7/16/2003,T4,R3,-0.85,8.82,1.23,2003,14.6,0.13,GLYMX
7/16/2003,T4,R4,-0.19,10.72,3.13,2003,14.6,0.15,GLYMX
7/16/2003,T5,R1,-0.38,12.24,0.76,2003,14.6,0.15,
7/16/2003,T5,R2,-0.19,8.92,0.38,2003,14.6,0.12,
7/16/2003,T5,R3,-0.47,8.92,0,2003,14.6,0.11,
7/16/2003,T5,R4,-0.38,8.16,0,2003,14.6,0.14,
7/16/2003,T6,R1,-2.75,48.67,3.61,2003,14.6,0.12,
7/16/2003,T6,R2,-0.38,7.31,0.38,2003,14.6,0.1,
7/16/2003,T6,R3,-0.19,8.06,1.61,2003,14.6,0.16,
7/16/2003,T6,R4,-0.19,5.41,0.76,2003,14.6,0.11,
7/16/2003,T7,R1,-0.66,11.2,0.38,2003,14.6,0.08,
7/16/2003,T7,R2,-1.04,7.4,0.76,2003,14.6,0.11,
7/16/2003,T7,R3,-2.75,12.71,0.38,2003,14.6,0.08,
7/16/2003,T7,R4,-1.04,11.01,0.38,2003,14.6,0.1,
6/11/2003,T1,R1,-1.31,14.3,0.75,2003,18.9,0.14,GLYMX
6/11/2003,T1,R2,-1.22,16.36,1.96,2003,18.9,0.18,GLYMX
6/11/2003,T1,R3,-1.5,17.57,1.96,2003,18.9,0.12,GLYMX
6/11/2003,T1,R4,-0.84,17.01,2.34,2003,18.9,0.13,GLYMX
6/11/2003,T2,R1,-0.84,12.71,1.22,2003,18.9,0.12,GLYMX
6/11/2003,T2,R2,-0.19,15.89,2.34,2003,18.9,0.12,GLYMX
6/11/2003,T2,R3,-0.37,11.5,0.75,2003,18.9,0.12,GLYMX
6/11/2003,T2,R4,-0.65,9.81,2.34,2003,18.9,0.16,GLYMX
6/11/2003,T3,R1,-1.96,19.35,4.3,2003,18.9,0.16,GLYMX
6/11/2003,T3,R2,-0.47,21.03,2.71,2003,18.9,0.15,GLYMX
6/11/2003,T3,R3,-3.55,11.03,1.22,2003,18.9,0.14,GLYMX
6/11/2003,T3,R4,0,19.07,4.3,2003,18.9,0.14,GLYMX
6/11/2003,T4,R1,-0.65,7.1,1.22,2003,18.9,0.14,GLYMX
6/11/2003,T4,R2,-1.03,23.74,5.51,2003,18.9,0.15,GLYMX
6/11/2003,T4,R3,-0.47,27.85,3.55,2003,18.9,0.15,GLYMX
6/11/2003,T4,R4,-0.37,21.69,3.93,2003,18.9,0.16,GLYMX
6/11/2003,T5,R1,-1.22,54.4,0,2003,18.9,0.19,
6/11/2003,T5,R2,-0.65,34.02,0.37,2003,18.9,0.14,
6/11/2003,T5,R3,-1.03,23.93,1.59,2003,18.9,0.14,
6/11/2003,T5,R4,-0.19,33.65,3.93,2003,18.9,0.14,
6/11/2003,T6,R1,-0.84,60.01,5.51,2003,18.9,0.15,
6/11/2003,T6,R2,-0.19,49.35,6.64,2003,18.9,0.13,
6/11/2003,T6,R3,-1.5,32.53,7.38,2003,18.9,0.18,
6/11/2003,T6,R4,-0.47,12.81,0.75,2003,18.9,0.13,
6/11/2003,T7,R1,-0.19,41.88,0.37,2003,18.9,0.11,
6/11/2003,T7,R2,-1.22,35.43,0.37,2003,18.9,0.15,
6/11/2003,T7,R3,-0.19,40.85,0,2003,18.9,0.1,
6/11/2003,T7,R4,-1.87,38.14,1.22,2003,18.9,0.11,
5/30/2003,T1,R1,-2.05,4.68,1.27,2003,6.6,0.13,GLYMX
5/30/2003,T1,R2,-1.56,6.54,1.66,2003,6.6,0.18,GLYMX
5/30/2003,T1,R3,-0.39,8.68,4.88,2003,6.6,0.11,GLYMX
5/30/2003,T1,R4,-0.2,9.86,2.44,2003,6.6,0.15,GLYMX
5/30/2003,T2,R1,-2.63,21.76,1.27,2003,6.6,0.12,GLYMX
5/30/2003,T2,R2,-1.07,3.42,0.78,2003,6.6,0.12,GLYMX
5/30/2003,T2,R3,-1.37,4.29,2.05,2003,6.6,0.12,GLYMX
5/30/2003,T2,R4,-0.39,4.1,2.05,2003,6.6,0.14,GLYMX
5/30/2003,T3,R1,-2.63,5.56,2.83,2003,6.6,0.17,GLYMX
5/30/2003,T3,R2,-0.39,12.39,4.1,2003,6.6,0.12,GLYMX
5/30/2003,T3,R3,-1.76,6.44,1.66,2003,6.6,0.14,GLYMX
5/30/2003,T3,R4,-1.07,4.78,3.22,2003,6.6,0.11,GLYMX
5/30/2003,T4,R1,-8,24.59,2.05,2003,6.6,0.15,GLYMX
5/30/2003,T4,R2,-3.12,27.71,4.49,2003,6.6,0.19,GLYMX
5/30/2003,T4,R3,-0.49,5.95,2.83,2003,6.6,0.17,GLYMX
5/30/2003,T4,R4,-0.49,7.03,3.22,2003,6.6,0.16,GLYMX
5/30/2003,T5,R1,-8.39,16.78,1.27,2003,6.6,0.18,
5/30/2003,T5,R2,-1.27,28.1,2.05,2003,6.6,0.16,
5/30/2003,T5,R3,-2.93,8.59,1.27,2003,6.6,0.15,
5/30/2003,T5,R4,-3.51,9.47,1.27,2003,6.6,0.14,
5/30/2003,T6,R1,-2.05,17.08,2.05,2003,6.6,0.16,
5/30/2003,T6,R2,-3.32,18.93,4.49,2003,6.6,0.15,
5/30/2003,T6,R3,-4,17.08,3.71,2003,6.6,0.19,
5/30/2003,T6,R4,-0.88,16.69,2.83,2003,6.6,0.15,
5/30/2003,T7,R1,-0.88,31.13,0,2003,6.6,0.13,
5/30/2003,T7,R2,-1.56,12.98,1.66,2003,6.6,0.16,
5/30/2003,T7,R3,-0.88,16.39,0.39,2003,6.6,0.12,
5/30/2003,T7,R4,-0.68,16.98,0.39,2003,6.6,0.11,
5/14/2003,T1,R1,-6.03,,2.87,2003,3,0.34,GLYMX
5/14/2003,T1,R2,-1.29,,1.68,2003,3,0.36,GLYMX
5/14/2003,T1,R3,-1.09,,3.76,2003,3,0.32,GLYMX
5/14/2003,T1,R4,-1.29,,2.47,2003,3,0.36,GLYMX
5/14/2003,T2,R1,-1.29,,0.4,2003,3,0.32,GLYMX
5/14/2003,T2,R2,-3.16,,0.79,2003,3,0.32,GLYMX
5/14/2003,T2,R3,-1.78,,4.15,2003,3,0.35,GLYMX
5/14/2003,T2,R4,-0.2,,4.55,2003,3,0.49,GLYMX
5/14/2003,T3,R1,-3.36,,0.4,2003,3,,GLYMX
5/14/2003,T3,R2,-0.69,,0.4,2003,3,0.39,GLYMX
5/14/2003,T3,R3,-2.08,,0.4,2003,3,0.34,GLYMX
5/14/2003,T3,R4,-2.47,,0,2003,3,0.38,GLYMX
5/14/2003,T4,R1,-0.49,,0.79,2003,3,0.52,GLYMX
5/14/2003,T4,R2,-6.03,,2.08,2003,3,0.48,GLYMX
5/14/2003,T4,R3,-6.72,,0.79,2003,3,0.43,GLYMX
5/14/2003,T4,R4,-2.27,,1.68,2003,3,0.37,GLYMX
5/14/2003,T5,R1,-2.08,,0,2003,3,0.43,
5/14/2003,T5,R2,-6.92,,0.4,2003,3,0.38,
5/14/2003,T5,R3,-0.4,,0.4,2003,3,0.34,
5/14/2003,T5,R4,-0.89,,0.79,2003,3,0.41,
5/14/2003,T6,R1,-3.86,,2.47,2003,3,0.43,
5/14/2003,T6,R2,-1.38,,2.08,2003,3,0.38,
5/14/2003,T6,R3,-7.61,,1.68,2003,3,0.45,
5/14/2003,T6,R4,-0.2,,2.87,2003,3,0.39,
5/14/2003,T7,R1,-3.76,,0.4,2003,3,0.4,
5/14/2003,T7,R2,-2.67,,0.79,2003,3,0.47,
5/14/2003,T7,R3,-0.69,,1.29,2003,3,0.39,
5/14/2003,T7,R4,-0.4,,1.68,2003,3,0.36,
4/29/2003,T1,R1,-4.86,0.39,2.04,2003,7.5,0.11,GLYMX
4/29/2003,T1,R2,-6.13,1.36,1.26,2003,7.5,0.15,GLYMX
4/29/2003,T1,R3,-2.92,9.34,1.26,2003,7.5,0.11,GLYMX
4/29/2003,T1,R4,-3.5,2.14,0.78,2003,7.5,0.13,GLYMX
4/29/2003,T2,R1,-1.75,4.47,0.78,2003,7.5,0.11,GLYMX
4/29/2003,T2,R2,-2.92,1.26,0.78,2003,7.5,0.11,GLYMX
4/29/2003,T2,R3,,,,2003,7.5,0.11,GLYMX
4/29/2003,T2,R4,-2.63,2.43,0.78,2003,7.5,0.17,GLYMX
4/29/2003,T3,R1,-3.31,3.5,1.26,2003,7.5,0.11,GLYMX
4/29/2003,T3,R2,-4.38,3.99,0.39,2003,7.5,0.12,GLYMX
4/29/2003,T3,R3,-1.26,6.32,1.26,2003,7.5,0.13,GLYMX
4/29/2003,T3,R4,-0.88,0.68,0.78,2003,7.5,0.12,GLYMX
4/29/2003,T4,R1,-1.07,8.75,1.26,2003,7.5,0.12,GLYMX
4/29/2003,T4,R2,-1.07,4.67,2.43,2003,7.5,0.16,GLYMX
4/29/2003,T4,R3,-0.68,0.68,0.39,2003,7.5,0.15,GLYMX
4/29/2003,T4,R4,-1.56,7.39,1.65,2003,7.5,0.14,GLYMX
4/29/2003,T5,R1,-4.86,13.91,0.78,2003,7.5,0.18,
4/29/2003,T5,R2,-0.39,12.06,0.78,2003,7.5,0.16,
4/29/2003,T5,R3,-2.82,12.06,0.39,2003,7.5,0.15,
4/29/2003,T5,R4,-2.43,13.71,0.39,2003,7.5,0.14,
4/29/2003,T6,R1,-7.98,15.76,0,2003,7.5,0.11,
4/29/2003,T6,R2,-5.45,23.73,3.7,2003,7.5,0.09,
4/29/2003,T6,R3,-2.82,13.32,0.39,2003,7.5,0.13,
4/29/2003,T6,R4,-1.75,21.88,0.39,2003,7.5,0.11,
4/29/2003,T7,R1,-1.75,8.75,0.39,2003,7.5,0.14,
4/29/2003,T7,R2,-0.88,20.62,0.78,2003,7.5,0.16,
4/29/2003,T7,R3,-2.24,15.17,0.78,2003,7.5,0.12,
4/29/2003,T7,R4,-1.36,18.58,0.39,2003,7.5,0.12,
4/16/2003,T1,R1,-0.19,0.09,0.76,2003,14.9,0.14,GLYMX
4/16/2003,T1,R2,-2.37,0.28,0.76,2003,14.9,0.15,GLYMX
4/16/2003,T1,R3,-1.33,1.8,0.76,2003,14.9,0.12,GLYMX
4/16/2003,T1,R4,-0.38,0.09,0.38,2003,14.9,0.15,GLYMX
4/16/2003,T2,R1,-1.99,1.9,0.38,2003,14.9,0.13,GLYMX
4/16/2003,T2,R2,,,,2003,14.9,0.13,GLYMX
4/16/2003,T2,R3,-0.19,0.47,0.38,2003,14.9,0.14,GLYMX
