# Fertilizer Application Report for the MCSE,,,,,,,,,,
#,,,,,,,,,,
# Original Data Source: https://lter.kbs.msu.edu/datatables/159,,,,,,,,,,
# The newest version of the data https://lter.kbs.msu.edu/datatables/159.csv,,,,,,,,,,
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/7.eml,,,,,,,,,,
#,,,,,,,,,,
# These Data are copyrighted and use in a publication requires written permission,,,,,,,,,,
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/,,,,,,,,,,
# Use of the data constitutes acceptance of the terms.,,,,,,,,,,
#,,,,,,,,,,
#     VARIATE TABLE,,,,,,,,,,
"# obs_date		Date of the observation",,,,,,,,,,
"# treatment		LTER Main Site Treatment",,,,,,,,,,
"# replicate		LTER replicate that the observation is taken from",,,,,,,,,,
"# plot		LTER plot",,,,,,,,,,
"# material		The fertiizer material used",,,,,,,,,,
"# rate_kg_ha	kilogramsPerHectare	The rate of fertilizer application in kg per ha",,,,,,,,,,
"# n_rate_kg_ha	kilogramsPerHectare	The N fertilization  rate in kg per ha rounded to the nearest kg",,,,,,,,,,
"# p_rate_kg_ha	kilogramsPerHectare	The P fertilization rate in kg per ha rounded to the nearest kg",,,,,,,,,,
"# k_rate_kg_ha	kilogramsPerHectare	The K fertilization rate in kg per ha rounded to the nearest kg",,,,,,,,,,
"# comment		The full aglog entry",,,,,,,,,,
"# source		The URL of the aglog entry",,,,,,,,,,
#,,,,,,,,,,
#,,,,,,,,,,
#        DATA TABLE CORRECTIONS AND COMMENTS,,,,,,,,,,
#!!! Use with caution. If the aglog entries are not filled out completely data will be missing here.!!!,,,,,,,,,,
#,,,,,,,,,,
#2020-05-06 Sven Bohm. Added source URL,,,,,,,,,,
#,,,,,kilogramsPerHectare,kilogramsPerHectare,kilogramsPerHectare,kilogramsPerHectare,,
obs_date,treatment,replicate,plot,material,rate_kg_ha,n_rate_kg_ha,p_rate_kg_ha,k_rate_kg_ha,comment,source
6/15/2011,T2,R2,T2R2,28% UAN (28-0-0),443,124,0,0,"Fertilized the LTER Main Site treatment T2, replications 1, 4, 3, 2, 5, and 6 with 28-0-0 liquid fertilizer. Urea-Ammonium Nitrate (28-0-0) was applied at a total rate of 37 gal/A. Since 28% fertilizer weighs 10.65 lbs/gal, the 37 gal/A was the same as 110 lbs N/A. Fertilizer was knifed between the rows of corn using a 15' liquid fertilizer applicator. Plot T2R1 was fertilized completely on 13 Jun 2011. Plots T2R2, T2R3, and the west 1/2 of T2R4 received approximately 1/2 of the total fertilizer on 13 Jun 2011; however, at that time it was noticed that the volume of liquid which was being applied did not match the desired rate. Exploration determined that there was an equipment error and that the metering pump was not functioning correctly. At that time, it was determined that only about 1/2 the total rate had been applied. On 15 Jun 2011, a second application was made, to provide the amount which was missing, to make the total application equal to the 37 gal/A rate. The order of application for the entire treatment was T2R1, T2R4, T2R3, T2R2, T2R5, and T2R6. It is believed that the equipment error occurred approximately toward the end of plot T2R1 (rows 13-30 from the east edge of T2R1, fertilized on 13 Jun 2011) and the beginning of T2R4, although this could not be determined precisely. Fertilizer applied using the JD7420a tractor and the 6 row fertilizer applicator equipped with a John Blue GMP6055S ground driven pump",http://aglog.kbs.msu.edu/observations/1734
6/15/2011,T2,R6,T2R6,28% UAN (28-0-0),443,124,0,0,"Fertilized the LTER Main Site treatment T2, replications 1, 4, 3, 2, 5, and 6 with 28-0-0 liquid fertilizer. Urea-Ammonium Nitrate (28-0-0) was applied at a total rate of 37 gal/A. Since 28% fertilizer weighs 10.65 lbs/gal, the 37 gal/A was the same as 110 lbs N/A. Fertilizer was knifed between the rows of corn using a 15' liquid fertilizer applicator. Plot T2R1 was fertilized completely on 13 Jun 2011. Plots T2R2, T2R3, and the west 1/2 of T2R4 received approximately 1/2 of the total fertilizer on 13 Jun 2011; however, at that time it was noticed that the volume of liquid which was being applied did not match the desired rate. Exploration determined that there was an equipment error and that the metering pump was not functioning correctly. At that time, it was determined that only about 1/2 the total rate had been applied. On 15 Jun 2011, a second application was made, to provide the amount which was missing, to make the total application equal to the 37 gal/A rate. The order of application for the entire treatment was T2R1, T2R4, T2R3, T2R2, T2R5, and T2R6. It is believed that the equipment error occurred approximately toward the end of plot T2R1 (rows 13-30 from the east edge of T2R1, fertilized on 13 Jun 2011) and the beginning of T2R4, although this could not be determined precisely. Fertilizer applied using the JD7420a tractor and the 6 row fertilizer applicator equipped with a John Blue GMP6055S ground driven pump",http://aglog.kbs.msu.edu/observations/1734
6/15/2011,T2,R5,T2R5,28% UAN (28-0-0),443,124,0,0,"Fertilized the LTER Main Site treatment T2, replications 1, 4, 3, 2, 5, and 6 with 28-0-0 liquid fertilizer. Urea-Ammonium Nitrate (28-0-0) was applied at a total rate of 37 gal/A. Since 28% fertilizer weighs 10.65 lbs/gal, the 37 gal/A was the same as 110 lbs N/A. Fertilizer was knifed between the rows of corn using a 15' liquid fertilizer applicator. Plot T2R1 was fertilized completely on 13 Jun 2011. Plots T2R2, T2R3, and the west 1/2 of T2R4 received approximately 1/2 of the total fertilizer on 13 Jun 2011; however, at that time it was noticed that the volume of liquid which was being applied did not match the desired rate. Exploration determined that there was an equipment error and that the metering pump was not functioning correctly. At that time, it was determined that only about 1/2 the total rate had been applied. On 15 Jun 2011, a second application was made, to provide the amount which was missing, to make the total application equal to the 37 gal/A rate. The order of application for the entire treatment was T2R1, T2R4, T2R3, T2R2, T2R5, and T2R6. It is believed that the equipment error occurred approximately toward the end of plot T2R1 (rows 13-30 from the east edge of T2R1, fertilized on 13 Jun 2011) and the beginning of T2R4, although this could not be determined precisely. Fertilizer applied using the JD7420a tractor and the 6 row fertilizer applicator equipped with a John Blue GMP6055S ground driven pump",http://aglog.kbs.msu.edu/observations/1734
6/15/2011,T2,R4,T2R4,28% UAN (28-0-0),443,124,0,0,"Fertilized the LTER Main Site treatment T2, replications 1, 4, 3, 2, 5, and 6 with 28-0-0 liquid fertilizer. Urea-Ammonium Nitrate (28-0-0) was applied at a total rate of 37 gal/A. Since 28% fertilizer weighs 10.65 lbs/gal, the 37 gal/A was the same as 110 lbs N/A. Fertilizer was knifed between the rows of corn using a 15' liquid fertilizer applicator. Plot T2R1 was fertilized completely on 13 Jun 2011. Plots T2R2, T2R3, and the west 1/2 of T2R4 received approximately 1/2 of the total fertilizer on 13 Jun 2011; however, at that time it was noticed that the volume of liquid which was being applied did not match the desired rate. Exploration determined that there was an equipment error and that the metering pump was not functioning correctly. At that time, it was determined that only about 1/2 the total rate had been applied. On 15 Jun 2011, a second application was made, to provide the amount which was missing, to make the total application equal to the 37 gal/A rate. The order of application for the entire treatment was T2R1, T2R4, T2R3, T2R2, T2R5, and T2R6. It is believed that the equipment error occurred approximately toward the end of plot T2R1 (rows 13-30 from the east edge of T2R1, fertilized on 13 Jun 2011) and the beginning of T2R4, although this could not be determined precisely. Fertilizer applied using the JD7420a tractor and the 6 row fertilizer applicator equipped with a John Blue GMP6055S ground driven pump",http://aglog.kbs.msu.edu/observations/1734
6/15/2011,T2,R3,T2R3,28% UAN (28-0-0),443,124,0,0,"Fertilized the LTER Main Site treatment T2, replications 1, 4, 3, 2, 5, and 6 with 28-0-0 liquid fertilizer. Urea-Ammonium Nitrate (28-0-0) was applied at a total rate of 37 gal/A. Since 28% fertilizer weighs 10.65 lbs/gal, the 37 gal/A was the same as 110 lbs N/A. Fertilizer was knifed between the rows of corn using a 15' liquid fertilizer applicator. Plot T2R1 was fertilized completely on 13 Jun 2011. Plots T2R2, T2R3, and the west 1/2 of T2R4 received approximately 1/2 of the total fertilizer on 13 Jun 2011; however, at that time it was noticed that the volume of liquid which was being applied did not match the desired rate. Exploration determined that there was an equipment error and that the metering pump was not functioning correctly. At that time, it was determined that only about 1/2 the total rate had been applied. On 15 Jun 2011, a second application was made, to provide the amount which was missing, to make the total application equal to the 37 gal/A rate. The order of application for the entire treatment was T2R1, T2R4, T2R3, T2R2, T2R5, and T2R6. It is believed that the equipment error occurred approximately toward the end of plot T2R1 (rows 13-30 from the east edge of T2R1, fertilized on 13 Jun 2011) and the beginning of T2R4, although this could not be determined precisely. Fertilizer applied using the JD7420a tractor and the 6 row fertilizer applicator equipped with a John Blue GMP6055S ground driven pump",http://aglog.kbs.msu.edu/observations/1734
6/15/2011,T2,R1,T2R1,28% UAN (28-0-0),443,124,0,0,"Fertilized the LTER Main Site treatment T2, replications 1, 4, 3, 2, 5, and 6 with 28-0-0 liquid fertilizer. Urea-Ammonium Nitrate (28-0-0) was applied at a total rate of 37 gal/A. Since 28% fertilizer weighs 10.65 lbs/gal, the 37 gal/A was the same as 110 lbs N/A. Fertilizer was knifed between the rows of corn using a 15' liquid fertilizer applicator. Plot T2R1 was fertilized completely on 13 Jun 2011. Plots T2R2, T2R3, and the west 1/2 of T2R4 received approximately 1/2 of the total fertilizer on 13 Jun 2011; however, at that time it was noticed that the volume of liquid which was being applied did not match the desired rate. Exploration determined that there was an equipment error and that the metering pump was not functioning correctly. At that time, it was determined that only about 1/2 the total rate had been applied. On 15 Jun 2011, a second application was made, to provide the amount which was missing, to make the total application equal to the 37 gal/A rate. The order of application for the entire treatment was T2R1, T2R4, T2R3, T2R2, T2R5, and T2R6. It is believed that the equipment error occurred approximately toward the end of plot T2R1 (rows 13-30 from the east edge of T2R1, fertilized on 13 Jun 2011) and the beginning of T2R4, although this could not be determined precisely. Fertilizer applied using the JD7420a tractor and the 6 row fertilizer applicator equipped with a John Blue GMP6055S ground driven pump",http://aglog.kbs.msu.edu/observations/1734
5/6/2011,T2,R1,T2R1,19-17-0 liquid fertilizer,173,33,13,0,"Planted corn in the LTER treatment 2, all reps. Planted with JD 7330 tractor and JD 1730 planter. Planted Dekalb DKC52-59 seed corn at 29,500 seeds/acre. Planting depth: 1.75 inches. Applied 19-17-0 liquid fertilizer at 14 gallons/acre. The fertilizer was placed two inches to the side and two inches below the seed at planting. The 14 gal/A of fertilizer provided 29 lbs N/A and 26 lbs P2O5/A. Row Spacing: 30 inches. 

Treatment 2 Reps: 6, 5, 4, and 3 were planted on May 6, 2011. Treatment 2 Reps: 2 and 1 were planted on May 7, 2011 ",http://aglog.kbs.msu.edu/observations/1670
5/6/2011,T2,R6,T2R6,19-17-0 liquid fertilizer,173,33,13,0,"Planted corn in the LTER treatment 2, all reps. Planted with JD 7330 tractor and JD 1730 planter. Planted Dekalb DKC52-59 seed corn at 29,500 seeds/acre. Planting depth: 1.75 inches. Applied 19-17-0 liquid fertilizer at 14 gallons/acre. The fertilizer was placed two inches to the side and two inches below the seed at planting. The 14 gal/A of fertilizer provided 29 lbs N/A and 26 lbs P2O5/A. Row Spacing: 30 inches. 

Treatment 2 Reps: 6, 5, 4, and 3 were planted on May 6, 2011. Treatment 2 Reps: 2 and 1 were planted on May 7, 2011 ",http://aglog.kbs.msu.edu/observations/1670
5/6/2011,T2,R5,T2R5,19-17-0 liquid fertilizer,173,33,13,0,"Planted corn in the LTER treatment 2, all reps. Planted with JD 7330 tractor and JD 1730 planter. Planted Dekalb DKC52-59 seed corn at 29,500 seeds/acre. Planting depth: 1.75 inches. Applied 19-17-0 liquid fertilizer at 14 gallons/acre. The fertilizer was placed two inches to the side and two inches below the seed at planting. The 14 gal/A of fertilizer provided 29 lbs N/A and 26 lbs P2O5/A. Row Spacing: 30 inches. 

Treatment 2 Reps: 6, 5, 4, and 3 were planted on May 6, 2011. Treatment 2 Reps: 2 and 1 were planted on May 7, 2011 ",http://aglog.kbs.msu.edu/observations/1670
5/6/2011,T2,R4,T2R4,19-17-0 liquid fertilizer,173,33,13,0,"Planted corn in the LTER treatment 2, all reps. Planted with JD 7330 tractor and JD 1730 planter. Planted Dekalb DKC52-59 seed corn at 29,500 seeds/acre. Planting depth: 1.75 inches. Applied 19-17-0 liquid fertilizer at 14 gallons/acre. The fertilizer was placed two inches to the side and two inches below the seed at planting. The 14 gal/A of fertilizer provided 29 lbs N/A and 26 lbs P2O5/A. Row Spacing: 30 inches. 

Treatment 2 Reps: 6, 5, 4, and 3 were planted on May 6, 2011. Treatment 2 Reps: 2 and 1 were planted on May 7, 2011 ",http://aglog.kbs.msu.edu/observations/1670
5/6/2011,T2,R3,T2R3,19-17-0 liquid fertilizer,173,33,13,0,"Planted corn in the LTER treatment 2, all reps. Planted with JD 7330 tractor and JD 1730 planter. Planted Dekalb DKC52-59 seed corn at 29,500 seeds/acre. Planting depth: 1.75 inches. Applied 19-17-0 liquid fertilizer at 14 gallons/acre. The fertilizer was placed two inches to the side and two inches below the seed at planting. The 14 gal/A of fertilizer provided 29 lbs N/A and 26 lbs P2O5/A. Row Spacing: 30 inches. 

Treatment 2 Reps: 6, 5, 4, and 3 were planted on May 6, 2011. Treatment 2 Reps: 2 and 1 were planted on May 7, 2011 ",http://aglog.kbs.msu.edu/observations/1670
5/6/2011,T2,R2,T2R2,19-17-0 liquid fertilizer,173,33,13,0,"Planted corn in the LTER treatment 2, all reps. Planted with JD 7330 tractor and JD 1730 planter. Planted Dekalb DKC52-59 seed corn at 29,500 seeds/acre. Planting depth: 1.75 inches. Applied 19-17-0 liquid fertilizer at 14 gallons/acre. The fertilizer was placed two inches to the side and two inches below the seed at planting. The 14 gal/A of fertilizer provided 29 lbs N/A and 26 lbs P2O5/A. Row Spacing: 30 inches. 

Treatment 2 Reps: 6, 5, 4, and 3 were planted on May 6, 2011. Treatment 2 Reps: 2 and 1 were planted on May 7, 2011 ",http://aglog.kbs.msu.edu/observations/1670
5/2/2011,T2,R2,T2R2,Ammonium sulfate (AMS),4,1,,,"Sprayed the LTER Main Site Treatment T2 (no-till) plots, all replications (reps 2, 3, 4, 5, 1 and 6) with Roundup Power Max (EPA Reg. No. 524-549) (Glyphosate: N-(phosphonomethyl)glycine, in the form of its potassium salt, 48.7%) and Ammonium Sulfate (sprayable, CAS #7783-20-2) for preplant weed burndown. Roundup Power Max was applied at 44 oz/A and the ammonium sulfate was applied at 3.4 lbs/A. Equipment used: JD 5220 tractor traveling 5.0 mph (gear C1, 1600 rpm) with a pull type Top Air Sprayer equipped with a hydraulic centrifugal sprayer pump and a Raven 440 automatic carrier control unit. Turbo TeeJet 11003 nozzles were used, spaced 15 inches apart with a total boom length of 30 feet. 20-30 psi was used. Water applied at 20 gals/A (187 L/Ha) was used as the carrier. ",http://aglog.kbs.msu.edu/observations/1653
5/2/2011,T2,R1,T2R1,Ammonium sulfate (AMS),4,1,,,"Sprayed the LTER Main Site Treatment T2 (no-till) plots, all replications (reps 2, 3, 4, 5, 1 and 6) with Roundup Power Max (EPA Reg. No. 524-549) (Glyphosate: N-(phosphonomethyl)glycine, in the form of its potassium salt, 48.7%) and Ammonium Sulfate (sprayable, CAS #7783-20-2) for preplant weed burndown. Roundup Power Max was applied at 44 oz/A and the ammonium sulfate was applied at 3.4 lbs/A. Equipment used: JD 5220 tractor traveling 5.0 mph (gear C1, 1600 rpm) with a pull type Top Air Sprayer equipped with a hydraulic centrifugal sprayer pump and a Raven 440 automatic carrier control unit. Turbo TeeJet 11003 nozzles were used, spaced 15 inches apart with a total boom length of 30 feet. 20-30 psi was used. Water applied at 20 gals/A (187 L/Ha) was used as the carrier. ",http://aglog.kbs.msu.edu/observations/1653
5/2/2011,T2,R5,T2R5,Ammonium sulfate (AMS),4,1,,,"Sprayed the LTER Main Site Treatment T2 (no-till) plots, all replications (reps 2, 3, 4, 5, 1 and 6) with Roundup Power Max (EPA Reg. No. 524-549) (Glyphosate: N-(phosphonomethyl)glycine, in the form of its potassium salt, 48.7%) and Ammonium Sulfate (sprayable, CAS #7783-20-2) for preplant weed burndown. Roundup Power Max was applied at 44 oz/A and the ammonium sulfate was applied at 3.4 lbs/A. Equipment used: JD 5220 tractor traveling 5.0 mph (gear C1, 1600 rpm) with a pull type Top Air Sprayer equipped with a hydraulic centrifugal sprayer pump and a Raven 440 automatic carrier control unit. Turbo TeeJet 11003 nozzles were used, spaced 15 inches apart with a total boom length of 30 feet. 20-30 psi was used. Water applied at 20 gals/A (187 L/Ha) was used as the carrier. ",http://aglog.kbs.msu.edu/observations/1653
5/2/2011,T2,R4,T2R4,Ammonium sulfate (AMS),4,1,,,"Sprayed the LTER Main Site Treatment T2 (no-till) plots, all replications (reps 2, 3, 4, 5, 1 and 6) with Roundup Power Max (EPA Reg. No. 524-549) (Glyphosate: N-(phosphonomethyl)glycine, in the form of its potassium salt, 48.7%) and Ammonium Sulfate (sprayable, CAS #7783-20-2) for preplant weed burndown. Roundup Power Max was applied at 44 oz/A and the ammonium sulfate was applied at 3.4 lbs/A. Equipment used: JD 5220 tractor traveling 5.0 mph (gear C1, 1600 rpm) with a pull type Top Air Sprayer equipped with a hydraulic centrifugal sprayer pump and a Raven 440 automatic carrier control unit. Turbo TeeJet 11003 nozzles were used, spaced 15 inches apart with a total boom length of 30 feet. 20-30 psi was used. Water applied at 20 gals/A (187 L/Ha) was used as the carrier. ",http://aglog.kbs.msu.edu/observations/1653
5/2/2011,T2,R3,T2R3,Ammonium sulfate (AMS),4,1,,,"Sprayed the LTER Main Site Treatment T2 (no-till) plots, all replications (reps 2, 3, 4, 5, 1 and 6) with Roundup Power Max (EPA Reg. No. 524-549) (Glyphosate: N-(phosphonomethyl)glycine, in the form of its potassium salt, 48.7%) and Ammonium Sulfate (sprayable, CAS #7783-20-2) for preplant weed burndown. Roundup Power Max was applied at 44 oz/A and the ammonium sulfate was applied at 3.4 lbs/A. Equipment used: JD 5220 tractor traveling 5.0 mph (gear C1, 1600 rpm) with a pull type Top Air Sprayer equipped with a hydraulic centrifugal sprayer pump and a Raven 440 automatic carrier control unit. Turbo TeeJet 11003 nozzles were used, spaced 15 inches apart with a total boom length of 30 feet. 20-30 psi was used. Water applied at 20 gals/A (187 L/Ha) was used as the carrier. ",http://aglog.kbs.msu.edu/observations/1653
