obs_date,treatment,observation_type,comment,name,material,rate,units,equipment,observation_id
5/24/2014,T3,Fertilizer application,"Planted corn in the Main Site LTER T3's all replications (5, 4, 2, 3, 1, 6). Planted with JD 7330 tractor and JD 1730 planter. Planted Dekalb DKC52-59 seed corn at 30,000 seeds/acre. Planting depth: 1.75 inches. Dekalb DKC52-59 has a relative maturity of 102 days (2540 growing degree units to black layer). DKC52-59 is Roundup Ready YieldGard VT Triple. Applied 19-17-0 liquid fertilizer at 14.0 gallons/acre. The fertilizer was placed two inches to the side and two inches below the seed at planting. 14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A",T3R3,19-17-0 liquid fertilizer,14,gallon,John Deere 1730 Maxemerge Plus Planter,2861
5/24/2014,T3,Fertilizer application,"Planted corn in the Main Site LTER T3's all replications (5, 4, 2, 3, 1, 6). Planted with JD 7330 tractor and JD 1730 planter. Planted Dekalb DKC52-59 seed corn at 30,000 seeds/acre. Planting depth: 1.75 inches. Dekalb DKC52-59 has a relative maturity of 102 days (2540 growing degree units to black layer). DKC52-59 is Roundup Ready YieldGard VT Triple. Applied 19-17-0 liquid fertilizer at 14.0 gallons/acre. The fertilizer was placed two inches to the side and two inches below the seed at planting. 14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A",T3R1,Dekalb DKC52-59 Corn Hybrid,30000,seeds,John Deere 1730 Maxemerge Plus Planter,2861
5/24/2014,T3,Fertilizer application,"Planted corn in the Main Site LTER T3's all replications (5, 4, 2, 3, 1, 6). Planted with JD 7330 tractor and JD 1730 planter. Planted Dekalb DKC52-59 seed corn at 30,000 seeds/acre. Planting depth: 1.75 inches. Dekalb DKC52-59 has a relative maturity of 102 days (2540 growing degree units to black layer). DKC52-59 is Roundup Ready YieldGard VT Triple. Applied 19-17-0 liquid fertilizer at 14.0 gallons/acre. The fertilizer was placed two inches to the side and two inches below the seed at planting. 14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A",T3R6,Dekalb DKC52-59 Corn Hybrid,30000,seeds,John Deere 1730 Maxemerge Plus Planter,2861
5/24/2014,T3,Fertilizer application,"Planted corn in the Main Site LTER T3's all replications (5, 4, 2, 3, 1, 6). Planted with JD 7330 tractor and JD 1730 planter. Planted Dekalb DKC52-59 seed corn at 30,000 seeds/acre. Planting depth: 1.75 inches. Dekalb DKC52-59 has a relative maturity of 102 days (2540 growing degree units to black layer). DKC52-59 is Roundup Ready YieldGard VT Triple. Applied 19-17-0 liquid fertilizer at 14.0 gallons/acre. The fertilizer was placed two inches to the side and two inches below the seed at planting. 14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A",T3R5,Dekalb DKC52-59 Corn Hybrid,30000,seeds,John Deere 1730 Maxemerge Plus Planter,2861
5/24/2014,T3,Fertilizer application,"Planted corn in the Main Site LTER T3's all replications (5, 4, 2, 3, 1, 6). Planted with JD 7330 tractor and JD 1730 planter. Planted Dekalb DKC52-59 seed corn at 30,000 seeds/acre. Planting depth: 1.75 inches. Dekalb DKC52-59 has a relative maturity of 102 days (2540 growing degree units to black layer). DKC52-59 is Roundup Ready YieldGard VT Triple. Applied 19-17-0 liquid fertilizer at 14.0 gallons/acre. The fertilizer was placed two inches to the side and two inches below the seed at planting. 14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A",T3R4,Dekalb DKC52-59 Corn Hybrid,30000,seeds,John Deere 1730 Maxemerge Plus Planter,2861
5/24/2014,T3,Fertilizer application,"Planted corn in the Main Site LTER T3's all replications (5, 4, 2, 3, 1, 6). Planted with JD 7330 tractor and JD 1730 planter. Planted Dekalb DKC52-59 seed corn at 30,000 seeds/acre. Planting depth: 1.75 inches. Dekalb DKC52-59 has a relative maturity of 102 days (2540 growing degree units to black layer). DKC52-59 is Roundup Ready YieldGard VT Triple. Applied 19-17-0 liquid fertilizer at 14.0 gallons/acre. The fertilizer was placed two inches to the side and two inches below the seed at planting. 14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A",T3R2,Dekalb DKC52-59 Corn Hybrid,30000,seeds,John Deere 1730 Maxemerge Plus Planter,2861
5/24/2014,T3,Fertilizer application,"Planted corn in the Main Site LTER T3's all replications (5, 4, 2, 3, 1, 6). Planted with JD 7330 tractor and JD 1730 planter. Planted Dekalb DKC52-59 seed corn at 30,000 seeds/acre. Planting depth: 1.75 inches. Dekalb DKC52-59 has a relative maturity of 102 days (2540 growing degree units to black layer). DKC52-59 is Roundup Ready YieldGard VT Triple. Applied 19-17-0 liquid fertilizer at 14.0 gallons/acre. The fertilizer was placed two inches to the side and two inches below the seed at planting. 14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A",T3R1,19-17-0 liquid fertilizer,14,gallon,John Deere 1730 Maxemerge Plus Planter,2861
5/24/2014,T3,Fertilizer application,"Planted corn in the Main Site LTER T3's all replications (5, 4, 2, 3, 1, 6). Planted with JD 7330 tractor and JD 1730 planter. Planted Dekalb DKC52-59 seed corn at 30,000 seeds/acre. Planting depth: 1.75 inches. Dekalb DKC52-59 has a relative maturity of 102 days (2540 growing degree units to black layer). DKC52-59 is Roundup Ready YieldGard VT Triple. Applied 19-17-0 liquid fertilizer at 14.0 gallons/acre. The fertilizer was placed two inches to the side and two inches below the seed at planting. 14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A",T3R6,19-17-0 liquid fertilizer,14,gallon,John Deere 1730 Maxemerge Plus Planter,2861
5/24/2014,T3,Fertilizer application,"Planted corn in the Main Site LTER T3's all replications (5, 4, 2, 3, 1, 6). Planted with JD 7330 tractor and JD 1730 planter. Planted Dekalb DKC52-59 seed corn at 30,000 seeds/acre. Planting depth: 1.75 inches. Dekalb DKC52-59 has a relative maturity of 102 days (2540 growing degree units to black layer). DKC52-59 is Roundup Ready YieldGard VT Triple. Applied 19-17-0 liquid fertilizer at 14.0 gallons/acre. The fertilizer was placed two inches to the side and two inches below the seed at planting. 14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A",T3R3,Dekalb DKC52-59 Corn Hybrid,30000,seeds,John Deere 1730 Maxemerge Plus Planter,2861
5/24/2014,T3,Fertilizer application,"Planted corn in the Main Site LTER T3's all replications (5, 4, 2, 3, 1, 6). Planted with JD 7330 tractor and JD 1730 planter. Planted Dekalb DKC52-59 seed corn at 30,000 seeds/acre. Planting depth: 1.75 inches. Dekalb DKC52-59 has a relative maturity of 102 days (2540 growing degree units to black layer). DKC52-59 is Roundup Ready YieldGard VT Triple. Applied 19-17-0 liquid fertilizer at 14.0 gallons/acre. The fertilizer was placed two inches to the side and two inches below the seed at planting. 14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A",T3R2,19-17-0 liquid fertilizer,14,gallon,John Deere 1730 Maxemerge Plus Planter,2861
5/24/2014,T3,Fertilizer application,"Planted corn in the Main Site LTER T3's all replications (5, 4, 2, 3, 1, 6). Planted with JD 7330 tractor and JD 1730 planter. Planted Dekalb DKC52-59 seed corn at 30,000 seeds/acre. Planting depth: 1.75 inches. Dekalb DKC52-59 has a relative maturity of 102 days (2540 growing degree units to black layer). DKC52-59 is Roundup Ready YieldGard VT Triple. Applied 19-17-0 liquid fertilizer at 14.0 gallons/acre. The fertilizer was placed two inches to the side and two inches below the seed at planting. 14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A",T3R4,19-17-0 liquid fertilizer,14,gallon,John Deere 1730 Maxemerge Plus Planter,2861
4/6/2015,T3,Fertilizer application,"Fertilized LTER Main Site treatment T1, T2 and T3 all replications with potash (0-0-60) at 150 lbs/A. The 150 lbs/A potash provided 90 lbs/A K2O to the plots. T1's and T2's were fertilized 4-6-15 and T3 was fertilized on 4-7-15. Average speed while spreading was 3-3.5 mph with JD 7420 B and 30' Gandy Orbit-Air fertilizer applicator controlled by a Raven 6000 which monitored the application and automatically adjusted the metering rate for changes in ground speed. For the Gandy/Raven set-up, the following were used: Density 68 lbs/cu ft; metering wheel 1 1/4"" diameter (yellow); deflector spacing 22.5""; meter cal number 199; air pressure was 13 p.s.i.; Boom length 30 ft, nozzles 24-30 inches above ground level. ",T3R1,0-0-60 potash fertilizer,150,pound,Gandy Orbit-Air (30' boom),3128
4/6/2015,T3,Fertilizer application,"Fertilized LTER Main Site treatment T1, T2 and T3 all replications with potash (0-0-60) at 150 lbs/A. The 150 lbs/A potash provided 90 lbs/A K2O to the plots. T1's and T2's were fertilized 4-6-15 and T3 was fertilized on 4-7-15. Average speed while spreading was 3-3.5 mph with JD 7420 B and 30' Gandy Orbit-Air fertilizer applicator controlled by a Raven 6000 which monitored the application and automatically adjusted the metering rate for changes in ground speed. For the Gandy/Raven set-up, the following were used: Density 68 lbs/cu ft; metering wheel 1 1/4"" diameter (yellow); deflector spacing 22.5""; meter cal number 199; air pressure was 13 p.s.i.; Boom length 30 ft, nozzles 24-30 inches above ground level. ",T3R2,0-0-60 potash fertilizer,150,pound,Gandy Orbit-Air (30' boom),3128
4/6/2015,T3,Fertilizer application,"Fertilized LTER Main Site treatment T1, T2 and T3 all replications with potash (0-0-60) at 150 lbs/A. The 150 lbs/A potash provided 90 lbs/A K2O to the plots. T1's and T2's were fertilized 4-6-15 and T3 was fertilized on 4-7-15. Average speed while spreading was 3-3.5 mph with JD 7420 B and 30' Gandy Orbit-Air fertilizer applicator controlled by a Raven 6000 which monitored the application and automatically adjusted the metering rate for changes in ground speed. For the Gandy/Raven set-up, the following were used: Density 68 lbs/cu ft; metering wheel 1 1/4"" diameter (yellow); deflector spacing 22.5""; meter cal number 199; air pressure was 13 p.s.i.; Boom length 30 ft, nozzles 24-30 inches above ground level. ",T3R3,0-0-60 potash fertilizer,150,pound,Gandy Orbit-Air (30' boom),3128
4/6/2015,T3,Fertilizer application,"Fertilized LTER Main Site treatment T1, T2 and T3 all replications with potash (0-0-60) at 150 lbs/A. The 150 lbs/A potash provided 90 lbs/A K2O to the plots. T1's and T2's were fertilized 4-6-15 and T3 was fertilized on 4-7-15. Average speed while spreading was 3-3.5 mph with JD 7420 B and 30' Gandy Orbit-Air fertilizer applicator controlled by a Raven 6000 which monitored the application and automatically adjusted the metering rate for changes in ground speed. For the Gandy/Raven set-up, the following were used: Density 68 lbs/cu ft; metering wheel 1 1/4"" diameter (yellow); deflector spacing 22.5""; meter cal number 199; air pressure was 13 p.s.i.; Boom length 30 ft, nozzles 24-30 inches above ground level. ",T3R4,0-0-60 potash fertilizer,150,pound,Gandy Orbit-Air (30' boom),3128
4/6/2015,T3,Fertilizer application,"Fertilized LTER Main Site treatment T1, T2 and T3 all replications with potash (0-0-60) at 150 lbs/A. The 150 lbs/A potash provided 90 lbs/A K2O to the plots. T1's and T2's were fertilized 4-6-15 and T3 was fertilized on 4-7-15. Average speed while spreading was 3-3.5 mph with JD 7420 B and 30' Gandy Orbit-Air fertilizer applicator controlled by a Raven 6000 which monitored the application and automatically adjusted the metering rate for changes in ground speed. For the Gandy/Raven set-up, the following were used: Density 68 lbs/cu ft; metering wheel 1 1/4"" diameter (yellow); deflector spacing 22.5""; meter cal number 199; air pressure was 13 p.s.i.; Boom length 30 ft, nozzles 24-30 inches above ground level. ",T3R6,0-0-60 potash fertilizer,150,pound,Gandy Orbit-Air (30' boom),3128
4/6/2015,T3,Fertilizer application,"Fertilized LTER Main Site treatment T1, T2 and T3 all replications with potash (0-0-60) at 150 lbs/A. The 150 lbs/A potash provided 90 lbs/A K2O to the plots. T1's and T2's were fertilized 4-6-15 and T3 was fertilized on 4-7-15. Average speed while spreading was 3-3.5 mph with JD 7420 B and 30' Gandy Orbit-Air fertilizer applicator controlled by a Raven 6000 which monitored the application and automatically adjusted the metering rate for changes in ground speed. For the Gandy/Raven set-up, the following were used: Density 68 lbs/cu ft; metering wheel 1 1/4"" diameter (yellow); deflector spacing 22.5""; meter cal number 199; air pressure was 13 p.s.i.; Boom length 30 ft, nozzles 24-30 inches above ground level. ",T3R5,0-0-60 potash fertilizer,150,pound,Gandy Orbit-Air (30' boom),3128
4/6/2015,T3,Fertilizer application,"Fertilized LTER Main Site treatment T1, T2 and T3 all replications with potash (0-0-60) at 150 lbs/A. The 150 lbs/A potash provided 90 lbs/A K2O to the plots. T1's and T2's were fertilized 4-6-15 and T3 was fertilized on 4-7-15. Average speed while spreading was 3-3.5 mph with JD 7420 B and 30' Gandy Orbit-Air fertilizer applicator controlled by a Raven 6000 which monitored the application and automatically adjusted the metering rate for changes in ground speed. For the Gandy/Raven set-up, the following were used: Density 68 lbs/cu ft; metering wheel 1 1/4"" diameter (yellow); deflector spacing 22.5""; meter cal number 199; air pressure was 13 p.s.i.; Boom length 30 ft, nozzles 24-30 inches above ground level. ",T3R6,,,,John Deere 7420b Tractor (14.9 R 46 back tire size),3128
4/6/2015,T3,Fertilizer application,"Fertilized LTER Main Site treatment T1, T2 and T3 all replications with potash (0-0-60) at 150 lbs/A. The 150 lbs/A potash provided 90 lbs/A K2O to the plots. T1's and T2's were fertilized 4-6-15 and T3 was fertilized on 4-7-15. Average speed while spreading was 3-3.5 mph with JD 7420 B and 30' Gandy Orbit-Air fertilizer applicator controlled by a Raven 6000 which monitored the application and automatically adjusted the metering rate for changes in ground speed. For the Gandy/Raven set-up, the following were used: Density 68 lbs/cu ft; metering wheel 1 1/4"" diameter (yellow); deflector spacing 22.5""; meter cal number 199; air pressure was 13 p.s.i.; Boom length 30 ft, nozzles 24-30 inches above ground level. ",T3R5,,,,John Deere 7420b Tractor (14.9 R 46 back tire size),3128
4/6/2015,T3,Fertilizer application,"Fertilized LTER Main Site treatment T1, T2 and T3 all replications with potash (0-0-60) at 150 lbs/A. The 150 lbs/A potash provided 90 lbs/A K2O to the plots. T1's and T2's were fertilized 4-6-15 and T3 was fertilized on 4-7-15. Average speed while spreading was 3-3.5 mph with JD 7420 B and 30' Gandy Orbit-Air fertilizer applicator controlled by a Raven 6000 which monitored the application and automatically adjusted the metering rate for changes in ground speed. For the Gandy/Raven set-up, the following were used: Density 68 lbs/cu ft; metering wheel 1 1/4"" diameter (yellow); deflector spacing 22.5""; meter cal number 199; air pressure was 13 p.s.i.; Boom length 30 ft, nozzles 24-30 inches above ground level. ",T3R4,,,,John Deere 7420b Tractor (14.9 R 46 back tire size),3128
4/6/2015,T3,Fertilizer application,"Fertilized LTER Main Site treatment T1, T2 and T3 all replications with potash (0-0-60) at 150 lbs/A. The 150 lbs/A potash provided 90 lbs/A K2O to the plots. T1's and T2's were fertilized 4-6-15 and T3 was fertilized on 4-7-15. Average speed while spreading was 3-3.5 mph with JD 7420 B and 30' Gandy Orbit-Air fertilizer applicator controlled by a Raven 6000 which monitored the application and automatically adjusted the metering rate for changes in ground speed. For the Gandy/Raven set-up, the following were used: Density 68 lbs/cu ft; metering wheel 1 1/4"" diameter (yellow); deflector spacing 22.5""; meter cal number 199; air pressure was 13 p.s.i.; Boom length 30 ft, nozzles 24-30 inches above ground level. ",T3R3,,,,John Deere 7420b Tractor (14.9 R 46 back tire size),3128
