# Planting report for the MCSE
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/292
# The newest version of the data https://lter.kbs.msu.edu/datatables/292.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/7.eml
#
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# obs_date		The observation date
# Treatment		experimental treatment
# Replicate		LTER Replicate
# Plot		LTER Plot
# Material		material used
# Rate	number	rate of application
# Unit		units per acre
# propagules_per_acre	numberPerAcre	the number of propagules (seeds or plants) planted per acre
# propagule_rate_estimation_flag		a flag to indicate if the number of propagules has been estimate and 'E' indicates and estimated values based on the source_for_estimation and a an empty values indicates a reported value.
# source_for_estimation		references for the conversion from the reported planting rates  to the propagules_per_acre column
# Comment		aa note about the sample
# source		the source URL for the observation
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#2020-05-06 Sven Bohm. Added source URL
#2020-5-6 Sven Bohm. Added other replicates
#
obs_date,Treatment,Replicate,Plot,Material,Rate,Unit,propagules_per_acre,propagule_rate_estimation_flag,source_for_estimation,Comment,source
2000-10-30,T1,R4,T1R4,Pioneer 25R26 soft red winter wheat,1885000,seeds,1885000,,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted winter wheat in treatment 1;

See notes for specific dates replications were planted;

October 30, 2000 planted T1, reps: 6, 3, 2, and 1;

October 31, 2000 planted T1, reps: 5 and 4;

Planted with the JD 6400 tractor and JD 750 No-till drill;

Drill setting: 41;

Planting depth: 1.0 inch;

Variety: Pioneer 25R26 soft red winter wheat (treated seeds) (13,000 seeds/lbs).

Acre meter on drill after planting T1, T2, T3, and T4 was 61.3 A; (61.3 - 15.1 = 46.2 A);

Acre meter on drill after planting T2 was 15.1 A;

Total of 136 (50 lbs/bag) total bags used were put in the drill while planting T1, T3, and T4;

I would guess that 2 - 3 bags were in the drill after planting T1, T2, and T3;

(134 bags * 50 lbs/bag * 13,000 seeds/lbs) / 46.2 acres = 1,885,281 seeds/A;

Seed total after planting T1, T2, T3, and T4 (guessing that 2 bags remained in the drill after planting the main site);

(185 bags * 50 lbs/bag * 13,000 seeds/lbs) / 61.3 acres = 1,961,663 seeds/A



",https://aglog.kbs.msu.edu/observations/292
2000-10-30,T1,R2,T1R2,Pioneer 25R26 soft red winter wheat,1885000,seeds,1885000,,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted winter wheat in treatment 1;

See notes for specific dates replications were planted;

October 30, 2000 planted T1, reps: 6, 3, 2, and 1;

October 31, 2000 planted T1, reps: 5 and 4;

Planted with the JD 6400 tractor and JD 750 No-till drill;

Drill setting: 41;

Planting depth: 1.0 inch;

Variety: Pioneer 25R26 soft red winter wheat (treated seeds) (13,000 seeds/lbs).

Acre meter on drill after planting T1, T2, T3, and T4 was 61.3 A; (61.3 - 15.1 = 46.2 A);

Acre meter on drill after planting T2 was 15.1 A;

Total of 136 (50 lbs/bag) total bags used were put in the drill while planting T1, T3, and T4;

I would guess that 2 - 3 bags were in the drill after planting T1, T2, and T3;

(134 bags * 50 lbs/bag * 13,000 seeds/lbs) / 46.2 acres = 1,885,281 seeds/A;

Seed total after planting T1, T2, T3, and T4 (guessing that 2 bags remained in the drill after planting the main site);

(185 bags * 50 lbs/bag * 13,000 seeds/lbs) / 61.3 acres = 1,961,663 seeds/A



",https://aglog.kbs.msu.edu/observations/292
2000-10-30,T1,R6,T1R6,Pioneer 25R26 soft red winter wheat,1885000,seeds,1885000,,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted winter wheat in treatment 1;

See notes for specific dates replications were planted;

October 30, 2000 planted T1, reps: 6, 3, 2, and 1;

October 31, 2000 planted T1, reps: 5 and 4;

Planted with the JD 6400 tractor and JD 750 No-till drill;

Drill setting: 41;

Planting depth: 1.0 inch;

Variety: Pioneer 25R26 soft red winter wheat (treated seeds) (13,000 seeds/lbs).

Acre meter on drill after planting T1, T2, T3, and T4 was 61.3 A; (61.3 - 15.1 = 46.2 A);

Acre meter on drill after planting T2 was 15.1 A;

Total of 136 (50 lbs/bag) total bags used were put in the drill while planting T1, T3, and T4;

I would guess that 2 - 3 bags were in the drill after planting T1, T2, and T3;

(134 bags * 50 lbs/bag * 13,000 seeds/lbs) / 46.2 acres = 1,885,281 seeds/A;

Seed total after planting T1, T2, T3, and T4 (guessing that 2 bags remained in the drill after planting the main site);

(185 bags * 50 lbs/bag * 13,000 seeds/lbs) / 61.3 acres = 1,961,663 seeds/A



",https://aglog.kbs.msu.edu/observations/292
2000-10-30,T1,R3,T1R3,Pioneer 25R26 soft red winter wheat,1885000,seeds,1885000,,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted winter wheat in treatment 1;

See notes for specific dates replications were planted;

October 30, 2000 planted T1, reps: 6, 3, 2, and 1;

October 31, 2000 planted T1, reps: 5 and 4;

Planted with the JD 6400 tractor and JD 750 No-till drill;

Drill setting: 41;

Planting depth: 1.0 inch;

Variety: Pioneer 25R26 soft red winter wheat (treated seeds) (13,000 seeds/lbs).

Acre meter on drill after planting T1, T2, T3, and T4 was 61.3 A; (61.3 - 15.1 = 46.2 A);

Acre meter on drill after planting T2 was 15.1 A;

Total of 136 (50 lbs/bag) total bags used were put in the drill while planting T1, T3, and T4;

I would guess that 2 - 3 bags were in the drill after planting T1, T2, and T3;

(134 bags * 50 lbs/bag * 13,000 seeds/lbs) / 46.2 acres = 1,885,281 seeds/A;

Seed total after planting T1, T2, T3, and T4 (guessing that 2 bags remained in the drill after planting the main site);

(185 bags * 50 lbs/bag * 13,000 seeds/lbs) / 61.3 acres = 1,961,663 seeds/A



",https://aglog.kbs.msu.edu/observations/292
2000-10-23,T2,R1,T2R1,Pioneer 25R26 soft red winter wheat,2200000,unknown,,,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted winter wheat in all reps of treatment 2.

Planted with the JD 6400 tractor and JD 750 No-till drill;

Drill setting: 41;

Planting depth: 1.0 inch;

Variety: Pioneer 25R26 soft red winter wheat (treated seeds) (13,000 seeds/lbs).

Acre meter on drill after planting T2 was 15.1;

Total of 51 (50 lbs/bag) bags used.

(51 bags * 50 lbs/bag * 13,000 seeds/lbs) / 15.1 acres = 2,195,364 seeds/A

",https://aglog.kbs.msu.edu/observations/291
2000-10-23,T2,R6,T2R6,Pioneer 25R26 soft red winter wheat,2200000,unknown,,,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted winter wheat in all reps of treatment 2.

Planted with the JD 6400 tractor and JD 750 No-till drill;

Drill setting: 41;

Planting depth: 1.0 inch;

Variety: Pioneer 25R26 soft red winter wheat (treated seeds) (13,000 seeds/lbs).

Acre meter on drill after planting T2 was 15.1;

Total of 51 (50 lbs/bag) bags used.

(51 bags * 50 lbs/bag * 13,000 seeds/lbs) / 15.1 acres = 2,195,364 seeds/A

",https://aglog.kbs.msu.edu/observations/291
2000-10-23,T2,R5,T2R5,Pioneer 25R26 soft red winter wheat,2200000,unknown,,,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted winter wheat in all reps of treatment 2.

Planted with the JD 6400 tractor and JD 750 No-till drill;

Drill setting: 41;

Planting depth: 1.0 inch;

Variety: Pioneer 25R26 soft red winter wheat (treated seeds) (13,000 seeds/lbs).

Acre meter on drill after planting T2 was 15.1;

Total of 51 (50 lbs/bag) bags used.

(51 bags * 50 lbs/bag * 13,000 seeds/lbs) / 15.1 acres = 2,195,364 seeds/A

",https://aglog.kbs.msu.edu/observations/291
2000-10-23,T2,R4,T2R4,Pioneer 25R26 soft red winter wheat,2200000,unknown,,,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted winter wheat in all reps of treatment 2.

Planted with the JD 6400 tractor and JD 750 No-till drill;

Drill setting: 41;

Planting depth: 1.0 inch;

Variety: Pioneer 25R26 soft red winter wheat (treated seeds) (13,000 seeds/lbs).

Acre meter on drill after planting T2 was 15.1;

Total of 51 (50 lbs/bag) bags used.

(51 bags * 50 lbs/bag * 13,000 seeds/lbs) / 15.1 acres = 2,195,364 seeds/A

",https://aglog.kbs.msu.edu/observations/291
2000-10-23,T2,R3,T2R3,Pioneer 25R26 soft red winter wheat,2200000,unknown,,,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted winter wheat in all reps of treatment 2.

Planted with the JD 6400 tractor and JD 750 No-till drill;

Drill setting: 41;

Planting depth: 1.0 inch;

Variety: Pioneer 25R26 soft red winter wheat (treated seeds) (13,000 seeds/lbs).

Acre meter on drill after planting T2 was 15.1;

Total of 51 (50 lbs/bag) bags used.

(51 bags * 50 lbs/bag * 13,000 seeds/lbs) / 15.1 acres = 2,195,364 seeds/A

",https://aglog.kbs.msu.edu/observations/291
2000-10-23,T2,R2,T2R2,Pioneer 25R26 soft red winter wheat,2200000,unknown,,,brian baer: changed from 15000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted winter wheat in all reps of treatment 2.

Planted with the JD 6400 tractor and JD 750 No-till drill;

Drill setting: 41;

Planting depth: 1.0 inch;

Variety: Pioneer 25R26 soft red winter wheat (treated seeds) (13,000 seeds/lbs).

Acre meter on drill after planting T2 was 15.1;

Total of 51 (50 lbs/bag) bags used.

(51 bags * 50 lbs/bag * 13,000 seeds/lbs) / 15.1 acres = 2,195,364 seeds/A

",https://aglog.kbs.msu.edu/observations/291
2000-06-07,T3,R3,T3R3,Pioneer 9172 soybeans,210000,seeds,210000,,,"Planted Pioneer 9172 soybeans in treatments 3 and 4, all replications; 

The Pioneer 9172 soybeans had 2800 seeds/lb;

Planting depth: 1-1.5 inch;

Row spacing: 30 inches;

No fertilizer was used;

Planted with the JD 7300 6 row planter;

I think we used the JD 7400 tractor;

I tried to plant 196,000 seeds/A;

Used a total of 45 bags; (about one bag remained in the seed boxes after we were done planting);

45 bags * 50 lbs/A * 2800 seeds/lb / 30 A = 210,000 seeds/A.


",https://aglog.kbs.msu.edu/observations/278
2000-06-07,T3,R1,T3R1,Pioneer 9172 soybeans,210000,seeds,210000,,,"Planted Pioneer 9172 soybeans in treatments 3 and 4, all replications; 

The Pioneer 9172 soybeans had 2800 seeds/lb;

Planting depth: 1-1.5 inch;

Row spacing: 30 inches;

No fertilizer was used;

Planted with the JD 7300 6 row planter;

I think we used the JD 7400 tractor;

I tried to plant 196,000 seeds/A;

Used a total of 45 bags; (about one bag remained in the seed boxes after we were done planting);

45 bags * 50 lbs/A * 2800 seeds/lb / 30 A = 210,000 seeds/A.


",https://aglog.kbs.msu.edu/observations/278
2000-06-07,T4,R6,T4R6,Pioneer 9172 soybeans,210000,seeds,210000,,,"Planted Pioneer 9172 soybeans in treatments 3 and 4, all replications; 

The Pioneer 9172 soybeans had 2800 seeds/lb;

Planting depth: 1-1.5 inch;

Row spacing: 30 inches;

No fertilizer was used;

Planted with the JD 7300 6 row planter;

I think we used the JD 7400 tractor;

I tried to plant 196,000 seeds/A;

Used a total of 45 bags; (about one bag remained in the seed boxes after we were done planting);

45 bags * 50 lbs/A * 2800 seeds/lb / 30 A = 210,000 seeds/A.


",https://aglog.kbs.msu.edu/observations/278
2000-06-07,T4,R5,T4R5,Pioneer 9172 soybeans,210000,seeds,210000,,,"Planted Pioneer 9172 soybeans in treatments 3 and 4, all replications; 

The Pioneer 9172 soybeans had 2800 seeds/lb;

Planting depth: 1-1.5 inch;

Row spacing: 30 inches;

No fertilizer was used;

Planted with the JD 7300 6 row planter;

I think we used the JD 7400 tractor;

I tried to plant 196,000 seeds/A;

Used a total of 45 bags; (about one bag remained in the seed boxes after we were done planting);

45 bags * 50 lbs/A * 2800 seeds/lb / 30 A = 210,000 seeds/A.


",https://aglog.kbs.msu.edu/observations/278
2000-06-07,T4,R4,T4R4,Pioneer 9172 soybeans,210000,seeds,210000,,,"Planted Pioneer 9172 soybeans in treatments 3 and 4, all replications; 

The Pioneer 9172 soybeans had 2800 seeds/lb;

Planting depth: 1-1.5 inch;

Row spacing: 30 inches;

No fertilizer was used;

Planted with the JD 7300 6 row planter;

I think we used the JD 7400 tractor;

I tried to plant 196,000 seeds/A;

Used a total of 45 bags; (about one bag remained in the seed boxes after we were done planting);

45 bags * 50 lbs/A * 2800 seeds/lb / 30 A = 210,000 seeds/A.


",https://aglog.kbs.msu.edu/observations/278
2000-06-07,T4,R3,T4R3,Pioneer 9172 soybeans,210000,seeds,210000,,,"Planted Pioneer 9172 soybeans in treatments 3 and 4, all replications; 

The Pioneer 9172 soybeans had 2800 seeds/lb;

Planting depth: 1-1.5 inch;

Row spacing: 30 inches;

No fertilizer was used;

Planted with the JD 7300 6 row planter;

I think we used the JD 7400 tractor;

I tried to plant 196,000 seeds/A;

Used a total of 45 bags; (about one bag remained in the seed boxes after we were done planting);

45 bags * 50 lbs/A * 2800 seeds/lb / 30 A = 210,000 seeds/A.


",https://aglog.kbs.msu.edu/observations/278
2000-06-07,T4,R2,T4R2,Pioneer 9172 soybeans,210000,seeds,210000,,,"Planted Pioneer 9172 soybeans in treatments 3 and 4, all replications; 

The Pioneer 9172 soybeans had 2800 seeds/lb;

Planting depth: 1-1.5 inch;

Row spacing: 30 inches;

No fertilizer was used;

Planted with the JD 7300 6 row planter;

I think we used the JD 7400 tractor;

I tried to plant 196,000 seeds/A;

Used a total of 45 bags; (about one bag remained in the seed boxes after we were done planting);

45 bags * 50 lbs/A * 2800 seeds/lb / 30 A = 210,000 seeds/A.


",https://aglog.kbs.msu.edu/observations/278
2000-06-07,T4,R1,T4R1,Pioneer 9172 soybeans,210000,seeds,210000,,,"Planted Pioneer 9172 soybeans in treatments 3 and 4, all replications; 

The Pioneer 9172 soybeans had 2800 seeds/lb;

Planting depth: 1-1.5 inch;

Row spacing: 30 inches;

No fertilizer was used;

Planted with the JD 7300 6 row planter;

I think we used the JD 7400 tractor;

I tried to plant 196,000 seeds/A;

Used a total of 45 bags; (about one bag remained in the seed boxes after we were done planting);

45 bags * 50 lbs/A * 2800 seeds/lb / 30 A = 210,000 seeds/A.


",https://aglog.kbs.msu.edu/observations/278
2000-06-07,T3,R6,T3R6,Pioneer 9172 soybeans,210000,seeds,210000,,,"Planted Pioneer 9172 soybeans in treatments 3 and 4, all replications; 

The Pioneer 9172 soybeans had 2800 seeds/lb;

Planting depth: 1-1.5 inch;

Row spacing: 30 inches;

No fertilizer was used;

Planted with the JD 7300 6 row planter;

I think we used the JD 7400 tractor;

I tried to plant 196,000 seeds/A;

Used a total of 45 bags; (about one bag remained in the seed boxes after we were done planting);

45 bags * 50 lbs/A * 2800 seeds/lb / 30 A = 210,000 seeds/A.


",https://aglog.kbs.msu.edu/observations/278
2000-06-07,T3,R5,T3R5,Pioneer 9172 soybeans,210000,seeds,210000,,,"Planted Pioneer 9172 soybeans in treatments 3 and 4, all replications; 

The Pioneer 9172 soybeans had 2800 seeds/lb;

Planting depth: 1-1.5 inch;

Row spacing: 30 inches;

No fertilizer was used;

Planted with the JD 7300 6 row planter;

I think we used the JD 7400 tractor;

I tried to plant 196,000 seeds/A;

Used a total of 45 bags; (about one bag remained in the seed boxes after we were done planting);

45 bags * 50 lbs/A * 2800 seeds/lb / 30 A = 210,000 seeds/A.


",https://aglog.kbs.msu.edu/observations/278
2000-06-07,T3,R4,T3R4,Pioneer 9172 soybeans,210000,seeds,210000,,,"Planted Pioneer 9172 soybeans in treatments 3 and 4, all replications; 

The Pioneer 9172 soybeans had 2800 seeds/lb;

Planting depth: 1-1.5 inch;

Row spacing: 30 inches;

No fertilizer was used;

Planted with the JD 7300 6 row planter;

I think we used the JD 7400 tractor;

I tried to plant 196,000 seeds/A;

Used a total of 45 bags; (about one bag remained in the seed boxes after we were done planting);

45 bags * 50 lbs/A * 2800 seeds/lb / 30 A = 210,000 seeds/A.


",https://aglog.kbs.msu.edu/observations/278
2000-06-07,T3,R2,T3R2,Pioneer 9172 soybeans,210000,seeds,210000,,,"Planted Pioneer 9172 soybeans in treatments 3 and 4, all replications; 

The Pioneer 9172 soybeans had 2800 seeds/lb;

Planting depth: 1-1.5 inch;

Row spacing: 30 inches;

No fertilizer was used;

Planted with the JD 7300 6 row planter;

I think we used the JD 7400 tractor;

I tried to plant 196,000 seeds/A;

Used a total of 45 bags; (about one bag remained in the seed boxes after we were done planting);

45 bags * 50 lbs/A * 2800 seeds/lb / 30 A = 210,000 seeds/A.


",https://aglog.kbs.msu.edu/observations/278
2000-05-26,T2,R4,T2R4,Pioneer 9172 soybeans,192200,seeds,192200,,,"Planted Pioneer 9172 soybeans in treatment 2, all replications. 

I think the JD 6400 tractor was used to plant the soybeans.

The JD 750 no-till drill was used to plant the soybeans. 

Planted Pioneer 9172 soybeans (2,800 seeds/lbs).

Seed used 21 bags (50 lbs/bag). 

Meter on the drill said we planted 15.3 A

Setting on the drill: 16.",https://aglog.kbs.msu.edu/observations/275
2000-05-26,T2,R1,T2R1,Pioneer 9172 soybeans,192200,seeds,192200,,,"Planted Pioneer 9172 soybeans in treatment 2, all replications. 

I think the JD 6400 tractor was used to plant the soybeans.

The JD 750 no-till drill was used to plant the soybeans. 

Planted Pioneer 9172 soybeans (2,800 seeds/lbs).

Seed used 21 bags (50 lbs/bag). 

Meter on the drill said we planted 15.3 A

Setting on the drill: 16.",https://aglog.kbs.msu.edu/observations/275
2000-05-26,T2,R2,T2R2,Pioneer 9172 soybeans,192200,seeds,192200,,,"Planted Pioneer 9172 soybeans in treatment 2, all replications. 

I think the JD 6400 tractor was used to plant the soybeans.

The JD 750 no-till drill was used to plant the soybeans. 

Planted Pioneer 9172 soybeans (2,800 seeds/lbs).

Seed used 21 bags (50 lbs/bag). 

Meter on the drill said we planted 15.3 A

Setting on the drill: 16.",https://aglog.kbs.msu.edu/observations/275
2000-05-26,T2,R3,T2R3,Pioneer 9172 soybeans,192200,seeds,192200,,,"Planted Pioneer 9172 soybeans in treatment 2, all replications. 

I think the JD 6400 tractor was used to plant the soybeans.

The JD 750 no-till drill was used to plant the soybeans. 

Planted Pioneer 9172 soybeans (2,800 seeds/lbs).

Seed used 21 bags (50 lbs/bag). 

Meter on the drill said we planted 15.3 A

Setting on the drill: 16.",https://aglog.kbs.msu.edu/observations/275
2000-05-26,T2,R5,T2R5,Pioneer 9172 soybeans,192200,seeds,192200,,,"Planted Pioneer 9172 soybeans in treatment 2, all replications. 

I think the JD 6400 tractor was used to plant the soybeans.

The JD 750 no-till drill was used to plant the soybeans. 

Planted Pioneer 9172 soybeans (2,800 seeds/lbs).

Seed used 21 bags (50 lbs/bag). 

Meter on the drill said we planted 15.3 A

Setting on the drill: 16.",https://aglog.kbs.msu.edu/observations/275
2000-05-26,T2,R6,T2R6,Pioneer 9172 soybeans,192200,seeds,192200,,,"Planted Pioneer 9172 soybeans in treatment 2, all replications. 

I think the JD 6400 tractor was used to plant the soybeans.

The JD 750 no-till drill was used to plant the soybeans. 

Planted Pioneer 9172 soybeans (2,800 seeds/lbs).

Seed used 21 bags (50 lbs/bag). 

Meter on the drill said we planted 15.3 A

Setting on the drill: 16.",https://aglog.kbs.msu.edu/observations/275
2000-05-25,T1,R1,T1R1,Pioneer 9172 soybeans,209500,seeds,209500,,,"Planted Pioneer 9172 soybeans in treatments 1, all replications. 

I think the JD 6400 tractor was used to plant the soybeans.

The JD 750 drill was used to plant the soybeans. 

Planted Pioneer 9172 soybeans (2,800 seeds/lbs).

Seed used 22 bags (50 lbs/bag). 

Meter on the drill said we planted 14.7 A

Setting on the drill: 16.",https://aglog.kbs.msu.edu/observations/273
